date,AdjClose,Approx,D1,D2,D3,D4,Target
2020-03-19,2409.389892578125,2649.867492675783,-106.8187561035159,6.956158644085237,0.6437683105468752,-0.24218320938894072,2304.919921875
2020-03-20,2304.919921875,2649.867492675783,-106.8187561035159,6.956158644085237,0.6437683105468752,-0.24218320938894072,2237.39990234375
2020-03-23,2237.39990234375,2649.867492675783,-106.8187561035159,6.956158644085237,0.6437683105468752,-0.24218320938894072,2447.330078125
2020-03-24,2447.330078125,2649.867492675783,-106.8187561035159,6.956158644085237,0.6437683105468752,-0.24218320938894072,2475.56005859375
2020-03-25,2475.56005859375,2649.867492675783,-106.8187561035159,6.956158644085237,0.6437683105468752,-0.24218320938894072,2630.070068359375
2020-03-26,2630.070068359375,2649.867492675783,-106.8187561035159,6.956158644085237,0.6437683105468752,-0.24218320938894072,2541.469970703125
2020-03-27,2541.469970703125,2649.867492675783,-106.8187561035159,6.956158644085237,0.6437683105468752,-0.24218320938894072,2626.64990234375
2020-03-30,2626.64990234375,2649.867492675783,106.8187561035159,-5.250270008228883,-0.6437683105468752,-0.05127214697563432,2584.590087890625
2020-03-31,2584.590087890625,2649.867492675783,106.8187561035159,-5.250270008228883,-0.6437683105468752,-0.05127214697563432,2470.5
2020-04-01,2470.5,2649.867492675783,106.8187561035159,-5.250270008228883,-0.6437683105468752,-0.05127214697563432,2526.89990234375
2020-04-02,2526.89990234375,2649.867492675783,106.8187561035159,-5.250270008228883,-0.6437683105468752,-0.05127214697563432,2488.64990234375
2020-04-03,2488.64990234375,2649.867492675783,106.8187561035159,-5.250270008228883,-0.6437683105468752,-0.05127214697563432,2663.679931640625
2020-04-06,2663.679931640625,2649.867492675783,106.8187561035159,-5.250270008228883,-0.6437683105468752,-0.05127214697563432,2659.409912109375
2020-04-07,2659.409912109375,2649.867492675783,106.8187561035159,-5.250270008228883,-0.6437683105468752,-0.05127214697563432,2749.97998046875
2020-04-08,2749.97998046875,2649.867492675783,106.8187561035159,-5.250270008228883,-0.6437683105468752,-0.05127214697563432,2789.820068359375
2020-04-09,2789.820068359375,2853.9524841308607,-27.70248413085984,5.250270008228883,9.961242675781254,0.05127214697563432,2761.6298828125
2020-04-13,2761.6298828125,2853.9524841308607,-27.70248413085984,5.250270008228883,9.961242675781254,0.05127214697563432,2846.06005859375
2020-04-14,2846.06005859375,2853.9524841308607,-27.70248413085984,5.250270008228883,9.961242675781254,0.05127214697563432,2783.360107421875
2020-04-15,2783.360107421875,2853.9524841308607,-27.70248413085984,5.250270008228883,9.961242675781254,0.05127214697563432,2799.550048828125
2020-04-16,2799.550048828125,2853.9524841308607,-27.70248413085984,5.250270008228883,9.961242675781254,0.05127214697563432,2874.56005859375
2020-04-17,2874.56005859375,2853.9524841308607,-27.70248413085984,5.250270008228883,9.961242675781254,0.05127214697563432,2823.159912109375
2020-04-20,2823.159912109375,2853.9524841308607,-27.70248413085984,5.250270008228883,9.961242675781254,0.05127214697563432,2736.56005859375
2020-04-21,2736.56005859375,2853.9524841308607,-27.70248413085984,5.250270008228883,9.961242675781254,0.05127214697563432,2799.31005859375
2020-04-22,2799.31005859375,2853.9524841308607,27.70248413085984,-0.14672767818217386,-9.961242675781254,-0.8909614496346878,2797.800048828125
2020-04-23,2797.800048828125,2853.9524841308607,27.70248413085984,-0.14672767818217386,-9.961242675781254,-0.8909614496346878,2836.739990234375
2020-04-24,2836.739990234375,2853.9524841308607,27.70248413085984,-0.14672767818217386,-9.961242675781254,-0.8909614496346878,2878.47998046875
2020-04-27,2878.47998046875,2853.9524841308607,27.70248413085984,-0.14672767818217386,-9.961242675781254,-0.8909614496346878,2863.389892578125
2020-04-28,2863.389892578125,2853.9524841308607,27.70248413085984,-0.14672767818217386,-9.961242675781254,-0.8909614496346878,2939.510009765625
2020-04-29,2939.510009765625,2853.9524841308607,27.70248413085984,-0.14672767818217386,-9.961242675781254,-0.8909614496346878,2912.429931640625
2020-04-30,2912.429931640625,2853.9524841308607,27.70248413085984,-0.14672767818217386,-9.961242675781254,-0.8909614496346878,2830.7099609375
2020-05-01,2830.7099609375,2853.9524841308607,27.70248413085984,-0.14672767818217386,-9.961242675781254,-0.8909614496346878,2842.739990234375
2020-05-04,2842.739990234375,2957.9637451171884,-59.84249877929666,0.14672767818217386,-8.973739624023384,0.8909614496346878,2868.43994140625
2020-05-05,2868.43994140625,2957.9637451171884,-59.84249877929666,0.14672767818217386,-8.973739624023384,0.8909614496346878,2848.419921875
2020-05-06,2848.419921875,2957.9637451171884,-59.84249877929666,0.14672767818217386,-8.973739624023384,0.8909614496346878,2881.18994140625
2020-05-07,2881.18994140625,2957.9637451171884,-59.84249877929666,0.14672767818217386,-8.973739624023384,0.8909614496346878,2929.800048828125
2020-05-08,2929.800048828125,2957.9637451171884,-59.84249877929666,0.14672767818217386,-8.973739624023384,0.8909614496346878,2930.18994140625
2020-05-11,2930.18994140625,2957.9637451171884,-59.84249877929666,0.14672767818217386,-8.973739624023384,0.8909614496346878,2870.1201171875
2020-05-12,2870.1201171875,2957.9637451171884,-59.84249877929666,0.14672767818217386,-8.973739624023384,0.8909614496346878,2820.0
2020-05-13,2820.0,2957.9637451171884,-59.84249877929666,0.14672767818217386,-8.973739624023384,0.8909614496346878,2852.5
2020-05-14,2852.5,2957.9637451171884,59.84249877929666,-9.421332533934677,8.973739624023384,-0.39774756441744336,2863.699951171875
2020-05-15,2863.699951171875,2957.9637451171884,59.84249877929666,-9.421332533934677,8.973739624023384,-0.39774756441744336,2953.909912109375
2020-05-18,2953.909912109375,2957.9637451171884,59.84249877929666,-9.421332533934677,8.973739624023384,-0.39774756441744336,2922.93994140625
2020-05-19,2922.93994140625,2957.9637451171884,59.84249877929666,-9.421332533934677,8.973739624023384,-0.39774756441744336,2971.610107421875
2020-05-20,2971.610107421875,2957.9637451171884,59.84249877929666,-9.421332533934677,8.973739624023384,-0.39774756441744336,2948.510009765625
2020-05-21,2948.510009765625,2957.9637451171884,59.84249877929666,-9.421332533934677,8.973739624023384,-0.39774756441744336,2955.449951171875
2020-05-22,2955.449951171875,2957.9637451171884,59.84249877929666,-9.421332533934677,8.973739624023384,-0.39774756441744336,2991.77001953125
2020-05-26,2991.77001953125,2957.9637451171884,59.84249877929666,-9.421332533934677,8.973739624023384,-0.39774756441744336,3036.1298828125
2020-05-27,3036.1298828125,3119.9781494140643,17.8056030273433,9.421332533934677,-3.6812438964843763,0.39774756441744336,3029.72998046875
2020-05-28,3029.72998046875,3119.9781494140643,17.8056030273433,9.421332533934677,-3.6812438964843763,0.39774756441744336,3044.31005859375
2020-05-29,3044.31005859375,3119.9781494140643,17.8056030273433,9.421332533934677,-3.6812438964843763,0.39774756441744336,3055.72998046875
2020-06-01,3055.72998046875,3119.9781494140643,17.8056030273433,9.421332533934677,-3.6812438964843763,0.39774756441744336,3080.820068359375
2020-06-02,3080.820068359375,3119.9781494140643,17.8056030273433,9.421332533934677,-3.6812438964843763,0.39774756441744336,3122.8701171875
2020-06-03,3122.8701171875,3119.9781494140643,17.8056030273433,9.421332533934677,-3.6812438964843763,0.39774756441744336,3112.35009765625
2020-06-04,3112.35009765625,3119.9781494140643,17.8056030273433,9.421332533934677,-3.6812438964843763,0.39774756441744336,3193.929931640625
2020-06-05,3193.929931640625,3119.9781494140643,17.8056030273433,9.421332533934677,-3.6812438964843763,0.39774756441744336,3232.389892578125
2020-06-08,3232.389892578125,3119.9781494140643,-17.8056030273433,-8.652325856451743,3.6812438964843763,-1.4389648892170046,3207.179931640625
