date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,Target
2011-10-14,1224.5799560546875,1219.6090197566475,1.7789814340560584,0.8897057833010478,-2.90647568872065,-0.10748081875870553,-0.07305301294958813,-0.46847038680293795,1200.8599853515625
2011-10-17,1200.8599853515625,1219.50188368391,2.021332834909818,1.088574011953188,-2.7884603237556966,-0.1425897482323735,-0.2273578586483232,-0.6071199912850589,1225.3800048828125
2011-10-18,1225.3800048828125,1219.4567674137984,2.287436339173225,1.234075964507814,-2.7025547353471207,-0.16895210368919256,-0.3660627111363643,-0.7291582636075483,1209.8800048828125
2011-10-19,1209.8800048828125,1219.1801900892115,2.4648957867239174,1.5787435708691402,-2.496813829410435,-0.2279571177690487,-0.5629875308840854,-0.9131908715309008,1215.3900146484375
2011-10-20,1215.3900146484375,1218.9656325672504,2.6661073376841657,1.8700449011323947,-2.323182700030461,-0.278215557831962,-0.744312357420851,-1.0806121472943697,1238.25
2011-10-21,1238.25,1218.8130948479152,2.8910709920545354,2.1079799552983935,-2.181661347206712,-0.31972742387807324,-0.910037190747169,-1.2314220908984237,1254.18994140625
2011-10-24,1254.18994140625,1218.643938972552,3.10967028949718,2.360214460047178,-2.0315362056858937,-0.3635829273684336,-1.0799420296558053,-1.3866830275394755,1229.050048828125
2011-10-25,1229.050048828125,1219.3386075124674,3.6590937103881367,1.8691526256679687,-2.328642557720399,-0.28561437038376436,-1.0325669927390233,-1.3105779539388882,1242.0
2011-10-26,1242.0,1219.801814997906,4.119873074563518,1.5772564450955353,-2.505913592226735,-0.24028847202212333,-1.0434119230811223,-1.2964672159385324,1284.5899658203125
2011-10-27,1284.5899658203125,1220.0335614288686,4.492008382024616,1.4845259183290618,-2.563349309205396,-0.22760523228338364,-1.112476820682133,-1.3443508135383686,1285.0899658203125
2011-10-28,1285.0899658203125,1220.3273276624566,4.887895792895291,1.3384291154656116,-2.6528948027401125,-0.20617541852788446,-1.165941725072656,-1.37562307897878,1253.300048828125
2011-10-31,1253.300048828125,1220.38963284157,5.195139147053016,1.3914979664079703,-2.622604978747252,-0.21738826339527148,-1.2776265967224152,-1.4688896800196312,1218.280029296875
2011-11-01,1218.280029296875,1220.5139578233084,5.526134604620094,1.3912005412530941,-2.6244249313106005,-0.21985453424585408,-1.3737114751615123,-1.5455449489008979,1237.9000244140625
2011-11-02,1237.9000244140625,1220.700302607673,5.880882165597454,1.3375368400009824,-2.658354660430163,-0.21357423107963913,-1.454196360390217,-1.6055888856227953,1261.1500244140625
2011-11-03,1261.1500244140625,1220.8700292360086,6.229265369646779,1.2981725893322493,-2.6836806008522993,-0.2096375653577701,-1.5388612512014,-1.6700838153818645,1253.22998046875
2011-11-04,1253.22998046875,1220.80829480987,6.489004516984661,1.457973992469827,-2.589171223746567,-0.2383435582588827,-1.681746109272468,-1.7965730807419305,1261.1199951171875
2011-11-07,1261.1199951171875,1220.8085801863567,6.772495767731589,1.5644091195098162,-2.526771623197253,-0.25830297714312944,-1.8090309741326358,-1.9064510139421948,1275.9200439453125
2011-11-08,1275.9200439453125,1220.8708853654693,7.079739121888358,1.6174779704525153,-2.496481799204184,-0.2695158220105661,-1.9207158457822615,-1.999717614982965,1229.0999755859375
