date,AdjClose,Approx,D1,D2,D3,Target
2009-09-23,1060.8699951171875,1055.2362806733215,2.654420062007988,0.8372069111769929,4.110472741700536,1050.780029296875
2009-09-24,1050.780029296875,1054.9699858138308,1.5889504919189488,0.20436904308157128,5.542663656287028,1044.3800048828125
2009-09-25,1044.3800048828125,1054.9695506758917,0.037065501883993046,-0.7926467064908408,7.226202711427829,1062.97998046875
2009-09-28,1062.97998046875,1055.299666229191,-8.32647272318073,-3.893098714009091,2.4928136622659243,1060.6099853515625
2009-09-29,1060.6099853515625,1055.5412109917154,-14.864833964798384,-6.429936674880411,-0.5211646834594947,1057.0799560546875
2009-09-30,1057.0799560546875,1055.6941849634647,-19.578018222968968,-8.4031605891048,-1.8157323257484301,1029.8499755859375
2009-10-01,1029.8499755859375,1055.8708914070753,-24.780257179898065,-10.527404431971075,-3.5710146774806,1025.2099609375
2009-10-02,1025.2099609375,1055.959027059911,-7.697358693864519,-3.105810529831789,-2.982782181151453,1040.4599609375
2009-10-05,1040.4599609375,1056.0708951846077,3.4142552111106106,1.7579838574547264,-3.0224925958106823,1054.719970703125
2009-10-06,1054.719970703125,1056.2064957811658,8.554584535027326,4.063978729888474,-3.6901459214582855,1057.5799560546875
2009-10-07,1057.5799560546875,1056.3357372810542,15.29491474021506,7.055333916727739,-4.189542451213706,1065.47998046875
2009-10-08,1065.47998046875,1067.3199312017764,9.529079766916361,4.337434776628497,-0.5943766555878306,1071.489990234375
2009-10-09,1071.489990234375,1075.395549387458,7.1142616536033305,3.1493257228163216,1.903654471593226,1076.18994140625
2009-10-12,1076.18994140625,1080.562591838099,8.050460400275965,3.4910067552912114,3.3045509303294653,1073.18994140625
2009-10-13,1073.18994140625,1086.508984808069,8.088756885492362,3.422781769556345,4.999423737463681,1092.02001953125
2009-10-14,1092.02001953125,1089.546802042998,1.4093194730307945,1.779363481441552,0.7648125138997256,1096.56005859375
2009-10-15,1096.56005859375,1093.363969797256,-3.4701065665807844,0.5580169666223741,-1.8809982521054165,1087.6800537109375
2009-10-16,1087.6800537109375,1097.960488070843,-6.549521233342374,-0.24125777490118944,-2.9380085605517445,1097.9100341796875
2009-10-19,1097.9100341796875,1102.3481800021548,-10.111247493825955,-1.1536263072272845,-4.420736668535156,1091.06005859375
2009-10-20,1091.06005859375,1082.98315079226,-1.5254462233680015,-3.1848176173603897,-0.9659510925923028,1081.4000244140625
2009-10-21,1081.4000244140625,1069.9826440301933,3.805434855139338,-4.916221267706561,1.16583167912489,1092.9100341796875
2009-10-22,1092.9100341796875,1063.3466597159545,5.881395741696064,-6.347837258265798,1.974611646616423,1079.5999755859375
2009-10-23,1079.5999755859375,1055.0053067516105,8.829509865113712,-7.859781110165761,3.137889147084332,1066.949951171875
2009-10-26,1066.949951171875,1053.0284762350943,3.4986952649203964,-3.035692123407457,0.6063013470933232,1063.4100341796875
2009-10-27,1063.4100341796875,1049.346277068473,0.3862129304134643,0.09066198101529044,-0.9352502794979412,1042.6300048828125
2009-10-28,1042.6300048828125,1043.9587092517465,-0.507937138407085,1.5192812031024812,-1.486765732689461,1066.1099853515625
2009-10-29,1066.1099853515625,1039.028093587613,-1.9964875463622032,3.4028071158736317,-2.303560579021041,1036.18994140625
2009-10-30,1036.18994140625,1056.8846133139527,-4.88260040916786,4.1426832903894875,-1.3280588100063762,1042.8800048828125
2009-11-02,1042.8800048828125,1068.6353385145965,-7.394237540824258,5.188999488694915,-0.8328014716707723,1045.4100341796875
2009-11-03,1045.4100341796875,1074.2802691895445,-9.531398941331396,6.5417557107899125,-0.8177885640142291,1046.5
2009-11-04,1046.5,1081.5612425768031,-11.768900811585032,7.81240157598192,-0.6740945489876875,1066.6300048828125
2009-11-05,1066.6300048828125,1082.7364214383654,-4.366462484656126,2.1343070608019747,1.5884219969419977,1069.300048828125
