Date,A0,D1,D2
2014-09-09,1383.7089298818294,-152.0663022377264,-2.1339918313381645
2014-09-10,1383.7089298818294,-152.0663022377264,2.627721098229415
2014-09-11,1383.7089298818294,-152.0663022377264,1.6048881895546003
2014-09-12,1383.7089298818294,-152.0663022377264,-7.6011078517972805
2014-09-15,1383.7089298818294,-152.0663022377264,6.113258702246554
2014-09-16,1383.7089298818294,-152.0663022377264,-0.4226874514283736
2014-09-17,1383.7089298818294,-152.0663022377264,-3.971396130649424
2014-09-18,1383.7089298818294,-152.0663022377264,-1.4957504841088962
2014-09-19,1383.7089298818294,-152.0663022377264,0.1537325553978235
2014-09-22,1383.7089298818294,-152.0663022377264,-1.0036985866408088
2014-09-23,1383.7089298818294,-152.0663022377264,1.6749793356972873
2014-09-24,1383.7089298818294,-152.0663022377264,6.124211972349485
2014-09-25,1383.7089298818294,-152.0663022377264,-4.5152898013555784
2014-09-26,1383.7089298818294,-152.0663022377264,4.563463665566729
2014-09-29,1383.7089298818294,-152.0663022377264,-4.736869965915247
2014-09-30,1383.7089298818294,-152.0663022377264,8.986268112871386
2014-10-01,1383.7089298818294,-152.0663022377264,-7.021288034799426
2014-10-02,1383.7089298818294,-152.0663022377264,3.152540418130343
2014-10-03,1383.7089298818294,-152.0663022377264,-0.8099598972589774
2014-10-06,1383.7089298818294,-152.0663022377264,4.196797909976908
2014-10-07,1383.7089298818294,-152.0663022377264,-0.7978184513241331
2014-10-08,1383.7089298818294,-152.0663022377264,-5.334802863631609
2014-10-09,1383.7089298818294,-152.0663022377264,-1.8134641357607961
2014-10-10,1383.7089298818294,-152.0663022377264,-1.0807497427569217
2014-10-13,1383.7089298818294,-152.0663022377264,-3.041099730541589
2014-10-14,1383.7089298818294,-152.0663022377264,2.8077220680597463
2014-10-15,1383.7089298818294,-152.0663022377264,1.4325649338349535
2014-10-16,1383.7089298818294,-152.0663022377264,-6.369266809468172
2014-10-17,1383.7089298818294,-152.0663022377264,-3.920010594272469
2014-10-20,1383.7089298818294,-152.0663022377264,-3.1808015936381935
2014-10-21,1383.7089298818294,-152.0663022377264,-5.121476925297941
2014-10-22,1383.7089298818294,-152.0663022377264,-0.6480691602675677
2014-10-23,1383.7089298818294,-152.0663022377264,2.8029432773795975
2014-10-24,1383.7089298818294,-152.0663022377264,-4.7068354916015664
2014-10-27,1383.7089298818294,-152.0663022377264,-5.678277447734246
2014-10-28,1383.7089298818294,-152.0663022377264,-6.1959627658415
2014-10-29,1383.7089298818294,-152.0663022377264,3.7121837830445656
2014-10-30,1383.7089298818294,-152.0663022377264,3.5377431395473593
2014-10-31,1383.7089298818294,-152.0663022377264,-6.011637716303113
2014-11-03,1383.7089298818294,-152.0663022377264,5.464842451583536
2014-11-04,1383.7089298818294,-152.0663022377264,-2.9148763028982216
2014-11-05,1383.7089298818294,-152.0663022377264,7.0005705292890354
2014-11-06,1383.7089298818294,-152.0663022377264,1.0661646104297517
2014-11-07,1383.7089298818294,-152.0663022377264,-0.20250882919481228
2014-11-10,1383.7089298818294,-152.0663022377264,0.19240309881013218
2014-11-11,1383.7089298818294,-152.0663022377264,-4.772438856506966
2014-11-12,1383.7089298818294,-152.0663022377264,2.8149544886094873
2014-11-13,1383.7089298818294,-152.0663022377264,4.13492919008425
2014-11-14,1383.7089298818294,-152.0663022377264,-6.202021680855296
2014-11-17,1383.7089298818294,-152.0663022377264,-1.2712064078482683
2014-11-18,1383.7089298818294,-152.0663022377264,-2.454639237809488
2014-11-19,1383.7089298818294,-152.0663022377264,1.6264789796018135
2014-11-20,1383.7089298818294,-152.0663022377264,-12.281469506305058
2014-11-21,1383.7089298818294,-152.0663022377264,-4.934073453738847
2014-11-24,1383.7089298818294,-152.0663022377264,8.600065879694654
