Date,A0,D1,D2
2002-10-07,2514.99603672676,-152.0663022375419,-152.0330788708203
2002-10-08,2542.5685246637904,-152.0663022375419,-152.0330788708203
2002-10-09,2546.148438413799,-152.0663022375419,-152.0330788708203
2002-10-10,2578.2769228650122,-152.0663022375419,-152.0330788708203
2002-10-11,2574.3485903251285,-152.0663022375419,-152.0330788708203
2002-10-14,2576.7442271066743,-152.0663022375419,-152.0330788708203
2002-10-15,2607.8288847116955,-152.0663022375419,-152.0330788708203
2002-10-16,2640.2848380333608,-152.0663022375419,-152.0330788708203
2002-10-17,2662.470525679608,-152.0663022375419,-152.0330788708203
2002-10-18,2655.3270762275,-152.0663022375419,-152.0330788708203
2002-10-21,2631.050219581916,-152.0663022375419,-152.0330788708203
2002-10-22,2639.195293227352,-152.0663022375419,-152.0330788708203
2002-10-23,2625.852258368834,-152.0663022375419,-152.0330788708203
2002-10-24,2554.462145268667,-152.0663022375419,-152.0330788708203
2002-10-25,2579.0503404044443,-152.0663022375419,-152.0330788708203
2002-10-28,2619.7084669884534,-152.0663022375419,-152.0330788708203
2002-10-29,2656.7013696550166,-152.0663022375419,-152.0330788708203
2002-10-30,2668.4367065015276,-152.0663022375419,-152.0330788708203
2002-10-31,2636.6933346676988,-152.0663022375419,-152.0330788708203
2002-11-01,2626.436315835305,-152.0663022375419,-152.0330788708203
2002-11-04,2681.5663496340326,-152.0663022375419,-152.0330788708203
2002-11-05,2723.176913880643,-152.0663022375419,-152.0330788708203
2002-11-06,2686.347026786598,-152.0663022375419,-152.0330788708203
2002-11-07,2693.308355365615,-152.0663022375419,-152.0330788708203
2002-11-08,2674.4053585439224,-152.0663022375419,-152.0330788708203
2002-11-11,2644.182850532355,-152.0663022375419,-152.0330788708203
2002-11-12,2667.208480313329,-152.0663022375419,-152.0330788708203
2002-11-13,2598.5486108325604,-152.0663022375419,-152.0330788708203
2002-11-14,2560.138473979834,-152.0663022375419,-152.0330788708203
2002-11-15,2541.819479587161,-152.0663022375419,-152.0330788708203
2002-11-18,2567.571101437415,-152.0663022375419,-152.0330788708203
2002-11-19,2568.983985756709,-152.0663022375419,-152.0330788708203
2002-11-20,2667.033758961166,-152.0663022375419,-152.0330788708203
2002-11-21,2668.910628877344,-152.0663022375419,-152.0330788708203
2002-11-22,2621.889029391818,-152.0663022375419,-152.0330788708203
2002-11-25,2668.2862689643835,-152.0663022375419,-152.0330788708203
2002-11-26,2650.631234535204,-152.0663022375419,-152.0330788708203
2002-11-27,2568.1266004427744,-152.0663022375419,-152.0330788708203
2002-11-29,2351.0488498644795,-152.0663022375419,-152.0330788708203
2002-12-02,2343.9779561531423,-152.0663022375419,-152.0330788708203
2002-12-03,2332.8468937024245,-152.0663022375419,-152.0330788708203
2002-12-04,2301.569271549787,-152.0663022375419,-152.0330788708203
2002-12-05,2405.354863367927,-152.0663022375419,-152.0330788708203
2002-12-06,2375.5183720708674,-152.0663022375419,-152.0330788708203
2002-12-09,2335.1780117299622,-152.0663022375419,-152.0330788708203
2002-12-10,2416.642482616049,-152.0663022375419,-152.0330788708203
2002-12-11,2325.1646763850085,-152.0663022375419,-152.0330788708203
2002-12-12,2321.9686492013993,-152.0663022375419,-152.0330788708203
2002-12-13,2245.141322043067,-152.0663022375419,-152.0330788708203
2002-12-16,2342.9569040368397,-152.0663022375419,-152.0330788708203
2002-12-17,2419.257538928661,-152.0663022375419,-152.0330788708203
2002-12-18,2433.7800778229503,-152.0663022375419,-152.0330788708203
2002-12-19,2500.9841252056767,-152.0663022375419,-152.0330788708203
2002-12-20,2498.3586359529427,-152.0663022375419,-152.0330788708203
2002-12-23,2514.737302930432,-152.0663022375419,-152.0330788708203
2002-12-24,2507.1482118249814,-152.0663022375419,-152.0330788708203
2002-12-26,2475.1576059272415,-152.0663022375419,-152.0330788708203
2002-12-27,2350.5858842321827,-152.0663022375419,-152.0330788708203
2002-12-30,2421.5854698696235,-152.0663022375419,-152.0330788708203
2002-12-31,2509.323317347549,-152.0663022375419,-152.0330788708203
2003-01-02,2485.812059828958,-152.0663022375419,-152.0330788708203
2003-01-03,2427.481496053513,-152.0663022375419,-152.0330788708203
2003-01-06,2489.609117737207,-152.0663022375419,-152.0330788708203
2003-01-07,2517.4239505800365,-152.0663022375419,-152.0330788708203
2003-01-08,2550.129150560311,-152.0663022375419,-152.0330788708203
2003-01-09,2574.792990967313,-152.0663022375419,-152.0330788708203
2003-01-10,2599.2766162342677,-152.0663022375419,-152.0330788708203
2003-01-13,2634.3531943689727,-152.0663022375419,-152.0330788708203
2003-01-14,2628.7857624731305,-152.0663022375419,-152.0330788708203
2003-01-15,2663.0496089572844,-152.0663022375419,-152.0330788708203
2003-01-16,2697.549263422623,-152.0663022375419,-152.0330788708203
2003-01-17,2696.880106376717,-152.0663022375419,-152.0330788708203
2003-01-21,2719.465158037606,-152.0663022375419,-152.0330788708203
2003-01-22,2737.21926098469,-152.0663022375419,-152.0330788708203
2003-01-23,2727.9202113257934,-152.0663022375419,-152.0330788708203
2003-01-24,2722.508863564668,-152.0663022375419,-152.0330788708203
2003-01-27,2792.0497788498246,-152.0663022375419,-152.0330788708203
2003-01-28,2805.1900930302077,-152.0663022375419,-152.0330788708203
2003-01-29,2812.359875143152,-152.0663022375419,-152.0330788708203
2003-01-30,2826.1083232591127,-152.0663022375419,-152.0330788708203
2003-01-31,2780.609892544465,-152.0663022375419,-152.0330788708203
2003-02-03,2746.068894319211,-152.0663022375419,-152.0330788708203
2003-02-04,2759.565737920399,-152.0663022375419,-152.0330788708203
2003-02-05,2760.622957707016,-152.0663022375419,-152.0330788708203
2003-02-06,2808.8521195413205,-152.0663022375419,-152.0330788708203
2003-02-07,2755.129115814252,-152.0663022375419,-152.0330788708203
2003-02-10,2713.849908806752,-152.0663022375419,-152.0330788708203
2003-02-11,2633.8926684280805,-152.0663022375419,-152.0330788708203
2003-02-12,2630.517912215698,-152.0663022375419,-152.0330788708203
2003-02-13,2640.5035926737028,-152.0663022375419,-152.0330788708203
2003-02-14,2576.789951892858,-152.0663022375419,-152.0330788708203
2003-02-18,2630.186182472723,-152.0663022375419,-152.0330788708203
2003-02-19,2666.7269108273713,-152.0663022375419,-152.0330788708203
2003-02-20,2685.6799674556382,-152.0663022375419,-152.0330788708203
2003-02-21,2645.755313258979,-152.0663022375419,-152.0330788708203
2003-02-24,2729.979551441443,-152.0663022375419,-152.0330788708203
2003-02-25,2697.481451494086,-152.0663022375419,-152.0330788708203
2003-02-26,2701.216029887658,-152.0663022375419,-152.0330788708203
2003-02-27,2731.5879224753653,-152.0663022375419,-152.0330788708203
2003-02-28,2705.43253742601,-152.0663022375419,-152.0330788708203
2003-03-03,2753.269987192314,-152.0663022375419,-152.0330788708203
2003-03-04,2786.321549294084,-152.0663022375419,-152.0330788708203
2003-03-05,2805.8875921540734,-152.0663022375419,-152.0330788708203
2003-03-06,2828.4754805445095,-152.0663022375419,-152.0330788708203
2003-03-07,2820.475988869911,-152.0663022375419,-152.0330788708203
2003-03-10,2817.8010700267705,-152.0663022375419,-152.0330788708203
2003-03-11,2814.7455726364633,-152.0663022375419,-152.0330788708203
2003-03-12,2864.7582782601685,-152.0663022375419,-152.0330788708203
2003-03-13,2917.8827690234352,-152.0663022375419,-152.0330788708203
2003-03-14,2920.507488346573,-152.0663022375419,-152.0330788708203
2003-03-17,2884.4212931406646,-152.0663022375419,-152.0330788708203
2003-03-18,2899.6050831245543,-152.0663022375419,-152.0330788708203
2003-03-19,2899.796955288869,-152.0663022375419,-152.0330788708203
2003-03-20,2876.130667187671,-152.0663022375419,-152.0330788708203
2003-03-21,2896.95293152414,-152.0663022375419,-152.0330788708203
2003-03-24,2828.115029339085,-152.0663022375419,-152.0330788708203
2003-03-25,2841.638628217951,-152.0663022375419,-152.0330788708203
2003-03-26,2797.923220504837,-152.0663022375419,-152.0330788708203
2003-03-27,2731.0854168112355,-152.0663022375419,-152.0330788708203
2003-03-28,2756.5411397587786,-152.0663022375419,-152.0330788708203
2003-03-31,2806.805906995022,-152.0663022375419,-152.0330788708203
2003-04-01,2823.1744146372894,-152.0663022375419,-152.0330788708203
2003-04-02,2828.837901195732,-152.0663022375419,-152.0330788708203
2003-04-03,2842.7291723250896,-152.0663022375419,-152.0330788708203
2003-04-04,2873.9998632711163,-152.0663022375419,-152.0330788708203
2003-04-07,2844.713235168852,-152.0663022375419,-152.0330788708203
2003-04-08,2872.0585324737413,-152.0663022375419,-152.0330788708203
2003-04-09,2921.121015763135,-152.0663022375419,-152.0330788708203
2003-04-10,2938.5794638050297,-152.0663022375419,-152.0330788708203
2003-04-11,2960.96409107299,-152.0663022375419,-152.0330788708203
2003-04-14,2995.85665092401,-152.0663022375419,-152.0330788708203
2003-04-15,3004.789989330269,-152.0663022375419,-152.0330788708203
2003-04-16,3015.93664514185,-152.0663022375419,-152.0330788708203
2003-04-17,3033.441064597543,-152.0663022375419,-152.0330788708203
2003-04-21,3048.793110790896,-152.0663022375419,-152.0330788708203
2003-04-22,3001.6330393764274,-152.0663022375419,-152.0330788708203
2003-04-23,3028.344150591614,-152.0663022375419,-152.0330788708203
2003-04-24,3082.0443761541355,-152.0663022375419,-152.0330788708203
2003-04-25,3111.5788547266384,-152.0663022375419,-152.0330788708203
2003-04-28,3109.16915829351,-152.0663022375419,-152.0330788708203
2003-04-29,3107.6007748965044,-152.0663022375419,-152.0330788708203
2003-04-30,3131.6304788166117,-152.0663022375419,-152.0330788708203
2003-05-01,3111.2540964644545,-152.0663022375419,-152.0330788708203
2003-05-02,3168.96384385967,-152.0663022375419,-152.0330788708203
2003-05-05,3117.4672361925172,-152.0663022375419,-152.0330788708203
2003-05-06,3128.9953510767145,-152.0663022375419,-152.0330788708203
2003-05-07,3171.775160128471,-152.0663022375419,-152.0330788708203
2003-05-08,3203.1580722840126,-152.0663022375419,-152.0330788708203
2003-05-09,3251.9351224745315,-152.0663022375419,-152.0330788708203
2003-05-12,3293.957442130508,-152.0663022375419,-152.0330788708203
2003-05-13,3328.0904223400175,-152.0663022375419,-152.0330788708203
2003-05-14,3308.927202364993,-152.0663022375419,-152.0330788708203
2003-05-15,3277.7180016408174,-152.0663022375419,-152.0330788708203
2003-05-16,3259.582222763426,-152.0663022375419,-152.0330788708203
2003-05-19,3256.735493971081,-152.0663022375419,-152.0330788708203
2003-05-20,3264.9900614799276,-152.0663022375419,-152.0330788708203
2003-05-21,3172.503546834725,-152.0663022375419,-152.0330788708203
2003-05-22,3217.648177726601,-152.0663022375419,-152.0330788708203
2003-05-23,3258.230709016194,-152.0663022375419,-152.0330788708203
2003-05-27,3339.106959039629,-152.0663022375419,-152.0330788708203
2003-05-28,3369.246373310768,-152.0663022375419,-152.0330788708203
2003-05-29,3382.5815152740306,-152.0663022375419,-152.0330788708203
2003-05-30,3373.0398152650423,-152.0663022375419,-152.0330788708203
2003-06-02,3408.868637345229,-152.0663022375419,-152.0330788708203
2003-06-03,3391.2446944134313,-152.0663022375419,-152.0330788708203
2003-06-04,3354.7856975566265,-152.0663022375419,-152.0330788708203
2003-06-05,3302.3462481397514,-152.0663022375419,-152.0330788708203
2003-06-06,3294.334386373499,-152.0663022375419,-152.0330788708203
2003-06-09,3274.409112163108,-152.0663022375419,-152.0330788708203
2003-06-10,3326.3197566019535,-152.0663022375419,-152.0330788708203
2003-06-11,3371.7588577385964,-152.0663022375419,-152.0330788708203
2003-06-12,3432.6736541487053,-152.0663022375419,-152.0330788708203
2003-06-13,3396.8117164991863,-152.0663022375419,-152.0330788708203
2003-06-16,3384.1714741858455,-152.0663022375419,-152.0330788708203
2003-06-17,3352.558844742529,-152.0663022375419,-152.0330788708203
2003-06-18,3367.710022256819,-152.0663022375419,-152.0330788708203
2003-06-19,3442.8951557757973,-152.0663022375419,-152.0330788708203
2003-06-20,3494.593707834667,-152.0663022375419,-152.0330788708203
2003-06-23,3526.4391707580407,-152.0663022375419,-152.0330788708203
2003-06-24,3525.4626367787823,-152.0663022375419,-152.0330788708203
2003-06-25,3524.1834508527872,-152.0663022375419,-152.0330788708203
2003-06-26,3566.888091537316,-152.0663022375419,-152.0330788708203
2003-06-27,3576.697261504085,-152.0663022375419,-152.0330788708203
2003-06-30,3607.1891694673786,-152.0663022375419,-152.0330788708203
2003-07-01,3596.5062811004964,-152.0663022375419,-152.0330788708203
2003-07-02,3603.342229283234,-152.0663022375419,-152.0330788708203
2003-07-03,3558.1525001381206,-152.0663022375419,-152.0330788708203
2003-07-07,3601.704645997656,-152.0663022375419,-152.0330788708203
2003-07-08,3669.482244869042,-152.0663022375419,-152.0330788708203
2003-07-09,3676.7941327507174,-152.0663022375419,-152.0330788708203
2003-07-10,3669.855564515054,-152.0663022375419,-152.0330788708203
2003-07-11,3671.257853702094,-152.0663022375419,-152.0330788708203
2003-07-14,3695.519484703066,-152.0663022375419,-152.0330788708203
2003-07-15,3604.370191609236,-152.0663022375419,-152.0330788708203
2003-07-16,3557.3433823576133,-152.0663022375419,-152.0330788708203
2003-07-17,3522.64324794398,-152.0663022375419,-152.0330788708203
2003-07-18,3628.5219041600776,-152.0663022375419,-152.0330788708203
2003-07-21,3669.2258142642454,-152.0663022375419,-152.0330788708203
2003-07-22,3686.810920357826,-152.0663022375419,-152.0330788708203
2003-07-23,3707.009327515185,-152.0663022375419,-152.0330788708203
2003-07-24,3757.0288386765715,-152.0663022375419,-152.0330788708203
2003-07-25,3716.4144220011785,-152.0663022375419,-152.0330788708203
2003-07-28,3725.25262762927,-152.0663022375419,-152.0330788708203
2003-07-29,3722.749189353046,-152.0663022375419,-152.0330788708203
2003-07-30,3729.725588085655,-152.0663022375419,-152.0330788708203
2003-07-31,3755.694968457467,-152.0663022375419,-152.0330788708203
2003-08-01,3686.8627227105844,-152.0663022375419,-152.0330788708203
2003-08-04,3690.085898224661,-152.0663022375419,-152.0330788708203
2003-08-05,3748.6007451746673,-152.0663022375419,-152.0330788708203
2003-08-06,3747.6229264307935,-152.0663022375419,-152.0330788708203
2003-08-07,3762.2595117427363,-152.0663022375419,-152.0330788708203
2003-08-08,3760.8108903236225,-152.0663022375419,-152.0330788708203
2003-08-11,3768.2090920476644,-152.0663022375419,-152.0330788708203
2003-08-12,3763.408091091903,-152.0663022375419,-152.0330788708203
2003-08-13,3814.823224114807,-152.0663022375419,-152.0330788708203
2003-08-14,3845.5030452038895,-152.0663022375419,-152.0330788708203
2003-08-15,3893.6219246923984,-152.0663022375419,-152.0330788708203
2003-08-18,3872.9095204396513,-152.0663022375419,-152.0330788708203
2003-08-19,3907.002248447371,-152.0663022375419,-152.0330788708203
2003-08-20,3913.7162702829146,-152.0663022375419,-152.0330788708203
2003-08-21,3933.6660139664236,-152.0663022375419,-152.0330788708203
2003-08-22,3946.7951233275417,-152.0663022375419,-152.0330788708203
2003-08-25,3942.81613942737,-152.0663022375419,-152.0330788708203
2003-08-26,3943.968659856165,-152.0663022375419,-152.0330788708203
2003-08-27,3970.037781222902,-152.0663022375419,-152.0330788708203
2003-08-28,3938.0234623337947,-152.0663022375419,-152.0330788708203
2003-08-29,3851.2596090770458,-152.0663022375419,-152.0330788708203
2003-09-02,3853.032976961283,-152.0663022375419,-152.0330788708203
2003-09-03,3903.1218375914605,-152.0663022375419,-152.0330788708203
2003-09-04,3970.7405892292327,-152.0663022375419,-152.0330788708203
2003-09-05,3995.91408646433,-152.0663022375419,-152.0330788708203
2003-09-08,4003.7940057672295,-152.0663022375419,-152.0330788708203
2003-09-09,3996.923538291696,-152.0663022375419,-152.0330788708203
2003-09-10,3978.5769173578674,-152.0663022375419,-152.0330788708203
2003-09-11,4014.603679878318,-152.0663022375419,-152.0330788708203
2003-09-12,3971.085240376906,-152.0663022375419,-152.0330788708203
2003-09-15,3929.1014263021507,-152.0663022375419,-152.0330788708203
2003-09-16,3919.7944651892085,-152.0663022375419,-152.0330788708203
2003-09-17,3807.789783265478,-152.0663022375419,-152.0330788708203
2003-09-18,3748.438595986494,-152.0663022375419,-152.0330788708203
2003-09-19,3874.7616665154887,-152.0663022375419,-152.0330788708203
2003-09-22,3955.106669739481,-152.0663022375419,-152.0330788708203
2003-09-23,4026.169526249658,-152.0663022375419,-152.0330788708203
2003-09-24,4067.327494334114,-152.0663022375419,-152.0330788708203
2003-09-25,4078.0397894837765,-152.0663022375419,-152.0330788708203
2003-09-26,4101.536008398641,-152.0663022375419,-152.0330788708203
2003-09-29,4135.975793864673,-152.0663022375419,-152.0330788708203
2003-09-30,4136.933699656509,-152.0663022375419,-152.0330788708203
2003-10-01,4129.173042510661,-152.0663022375419,-152.0330788708203
2003-10-02,3996.5650929598396,-152.0663022375419,-152.0330788708203
2003-10-03,4090.5074617524533,-152.0663022375419,-152.0330788708203
2003-10-06,4173.920226711196,-152.0663022375419,-152.0330788708203
2003-10-07,4117.46831048612,-152.0663022375419,-152.0330788708203
2003-10-08,4072.922381222465,-152.0663022375419,-152.0330788708203
2003-10-09,4034.5705552535624,-152.0663022375419,-152.0330788708203
2003-10-10,4056.4769879504765,-152.0663022375419,-152.0330788708203
2003-10-13,4082.507910307402,-152.0663022375419,-152.0330788708203
2003-10-14,4029.3081284864484,-152.0663022375419,-152.0330788708203
2003-10-15,4100.956447054514,-152.0663022375419,-152.0330788708203
2003-10-16,4150.778774483941,-152.0663022375419,-152.0330788708203
2003-10-17,4199.129715639339,-152.0663022375419,-152.0330788708203
2003-10-20,4225.379415674345,-152.0663022375419,-152.0330788708203
2003-10-21,4221.631572376664,-152.0663022375419,-152.0330788708203
2003-10-22,4157.9244911602245,-152.0663022375419,-152.0330788708203
2003-10-23,4109.409535741952,-152.0663022375419,-152.0330788708203
2003-10-24,4186.943043188592,-152.0663022375419,-152.0330788708203
2003-10-27,4163.633812607775,-152.0663022375419,-152.0330788708203
2003-10-28,4135.836171962126,-152.0663022375419,-152.0330788708203
2003-10-29,4147.431130658779,-152.0663022375419,-152.0330788708203
2003-10-30,4190.206083323203,-152.0663022375419,-152.0330788708203
2003-10-31,4189.938538899427,-152.0663022375419,-152.0330788708203
2003-11-03,4216.692398506089,-152.0663022375419,-152.0330788708203
2003-11-04,4217.671581698403,-152.0663022375419,-152.0330788708203
2003-11-05,4192.924679237871,-152.0663022375419,-152.0330788708203
2003-11-06,4198.025709926687,-152.0663022375419,-152.0330788708203
2003-11-07,4230.082883915742,-152.0663022375419,-152.0330788708203
2003-11-10,4255.81763022036,-152.0663022375419,-152.0330788708203
2003-11-11,4234.118687266362,-152.0663022375419,-152.0330788708203
2003-11-12,4221.524407425299,-152.0663022375419,-152.0330788708203
2003-11-13,4177.433692108926,-152.0663022375419,-152.0330788708203
2003-11-14,4188.901608885341,-152.0663022375419,-152.0330788708203
2003-11-17,4224.059859254084,-152.0663022375419,-152.0330788708203
2003-11-18,4221.759830177141,-152.0663022375419,-152.0330788708203
2003-11-19,4149.172384634918,-152.0663022375419,-152.0330788708203
2003-11-20,4121.140939336328,-152.0663022375419,-152.0330788708203
2003-11-21,4184.280795520244,-152.0663022375419,-152.0330788708203
2003-11-24,4253.602874923959,-152.0663022375419,-152.0330788708203
2003-11-25,4186.791119902495,-152.0663022375419,-152.0330788708203
2003-11-26,4200.799905856311,-152.0663022375419,-152.0330788708203
2003-11-28,4192.202207677539,-152.0663022375419,-152.0330788708203
2003-12-01,4173.167850899408,-152.0663022375419,-152.0330788708203
2003-12-02,4205.345868995122,-152.0663022375419,-152.0330788708203
2003-12-03,4014.727336555289,-152.0663022375419,-152.0330788708203
2003-12-04,3885.943863466342,-152.0663022375419,-152.0330788708203
2003-12-05,3897.8094795684974,-152.0663022375419,-152.0330788708203
2003-12-08,3890.5258241328556,-152.0663022375419,-152.0330788708203
2003-12-09,3938.6321384116445,-152.0663022375419,-152.0330788708203
2003-12-10,3942.3538963963915,-152.0663022375419,-152.0330788708203
2003-12-11,3851.916041069251,-152.0663022375419,-152.0330788708203
2003-12-12,3821.3489187267523,-152.0663022375419,-152.0330788708203
2003-12-15,3975.4772434016004,-152.0663022375419,-152.0330788708203
2003-12-16,4015.0296164853808,-152.0663022375419,-152.0330788708203
2003-12-17,4045.388377635858,-152.0663022375419,-152.0330788708203
2003-12-18,4101.951610040685,-152.0663022375419,-152.0330788708203
2003-12-19,4161.573213805805,-152.0663022375419,-152.0330788708203
2003-12-22,4205.81698192945,-152.0663022375419,-152.0330788708203
2003-12-23,4173.894406089704,-152.0663022375419,-152.0330788708203
2003-12-24,4089.051415881295,-152.0663022375419,-152.0330788708203
2003-12-26,4162.574197159687,-152.0663022375419,-152.0330788708203
2003-12-29,4181.918662815138,-152.0663022375419,-152.0330788708203
2003-12-30,4157.171068287289,-152.0663022375419,-152.0330788708203
2003-12-31,4124.226770985841,-152.0663022375419,-152.0330788708203
2004-01-02,4077.9883166463133,-152.0663022375419,-152.0330788708203
2004-01-05,4057.1943195758795,-152.0663022375419,-152.0330788708203
2004-01-06,4127.583456103068,-152.0663022375419,-152.0330788708203
2004-01-07,4091.20912178902,-152.0663022375419,-152.0330788708203
2004-01-08,3907.2457509106443,-152.0663022375419,-152.0330788708203
2004-01-09,3826.9606915485824,-152.0663022375419,-152.0330788708203
2004-01-12,3750.660679441369,-152.0663022375419,-152.0330788708203
2004-01-13,3783.5655004532146,-152.0663022375419,-152.0330788708203
2004-01-14,3848.95767113675,-152.0663022375419,-152.0330788708203
2004-01-15,3757.606235918144,-152.0663022375419,-152.0330788708203
2004-01-16,3707.8257246475396,-152.0663022375419,-152.0330788708203
2004-01-20,3837.095196178928,-152.0663022375419,-152.0330788708203
2004-01-21,3870.321673870256,-152.0663022375419,-152.0330788708203
2004-01-22,3941.7869466947955,-152.0663022375419,-152.0330788708203
2004-01-23,3979.1643393514473,-152.0663022375419,-152.0330788708203
2004-01-26,4016.066621091634,-152.0663022375419,-152.0330788708203
2004-01-27,4080.771549080844,-152.0663022375419,-152.0330788708203
2004-01-28,4079.193061653351,-152.0663022375419,-152.0330788708203
2004-01-29,4118.338812397853,-152.0663022375419,-152.0330788708203
2004-01-30,4115.487857637567,-152.0663022375419,-152.0330788708203
2004-02-02,4105.636005373538,-152.0663022375419,-152.0330788708203
2004-02-03,4177.366463901202,-152.0663022375419,-152.0330788708203
2004-02-04,4191.232454975907,-152.0663022375419,-152.0330788708203
2004-02-05,4172.03726719902,-152.0663022375419,-152.0330788708203
2004-02-06,4119.5715497263145,-152.0663022375419,-152.0330788708203
2004-02-09,4132.589103899204,-152.0663022375419,-152.0330788708203
2004-02-10,4117.2374751830885,-152.0663022375419,-152.0330788708203
2004-02-11,4089.6157216836145,-152.0663022375419,-152.0330788708203
2004-02-12,4166.002877762519,-152.0663022375419,-152.0330788708203
2004-02-13,4198.757743316532,-152.0663022375419,-152.0330788708203
2004-02-17,4230.36600300731,-152.0663022375419,-152.0330788708203
2004-02-18,4168.125875169524,-152.0663022375419,-152.0330788708203
2004-02-19,4164.849676968844,-152.0663022375419,-152.0330788708203
2004-02-20,4124.227057420228,-152.0663022375419,-152.0330788708203
2004-02-23,4135.29252256786,-152.0663022375419,-152.0330788708203
2004-02-24,4197.722477202905,-152.0663022375419,-152.0330788708203
2004-02-25,4295.253570768655,-152.0663022375419,-152.0330788708203
2004-02-26,4330.272051265232,-152.0663022375419,-152.0330788708203
2004-02-27,4339.111066939396,-152.0663022375419,-152.0330788708203
2004-03-01,4340.647067518352,-152.0663022375419,-152.0330788708203
2004-03-02,4331.659818247622,-152.0663022375419,-152.0330788708203
2004-03-03,4361.262322353041,-152.0663022375419,-152.0330788708203
2004-03-04,4367.533756199129,-152.0663022375419,-152.0330788708203
2004-03-05,4370.218725557672,-152.0663022375419,-152.0330788708203
2004-03-08,4350.2049323260035,-152.0663022375419,-152.0330788708203
2004-03-09,4349.477116544393,-152.0663022375419,-152.0330788708203
2004-03-10,4357.859691327683,-152.0663022375419,-152.0330788708203
2004-03-11,4271.207984994403,-152.0663022375419,-152.0330788708203
2004-03-12,4289.341866418922,-152.0663022375419,-152.0330788708203
2004-03-15,4320.873059256209,-152.0663022375419,-152.0330788708203
2004-03-16,4325.045343623433,-152.0663022375419,-152.0330788708203
2004-03-17,4318.715544462609,-152.0663022375419,-152.0330788708203
2004-03-18,4287.924692956309,-152.0663022375419,-152.0330788708203
2004-03-19,4267.960202473097,-152.0663022375419,-152.0330788708203
2004-03-22,4292.124658392101,-152.0663022375419,-152.0330788708203
2004-03-23,4270.954386093903,-152.0663022375419,-152.0330788708203
2004-03-24,4190.621363320064,-152.0663022375419,-152.0330788708203
2004-03-25,4282.3262920791,-152.0663022375419,-152.0330788708203
2004-03-26,4339.841225374266,-152.0663022375419,-152.0330788708203
2004-03-29,4379.6745069681,-152.0663022375419,-152.0330788708203
2004-03-30,4413.093810418437,-152.0663022375419,-152.0330788708203
2004-03-31,4385.649290623998,-152.0663022375419,-152.0330788708203
2004-04-01,4469.757435966625,-152.0663022375419,-152.0330788708203
2004-04-02,4519.188825280362,-152.0663022375419,-152.0330788708203
2004-04-05,4528.302024522724,-152.0663022375419,-152.0330788708203
2004-04-06,4525.760292927843,-152.0663022375419,-152.0330788708203
2004-04-07,4503.543681926929,-152.0663022375419,-152.0330788708203
2004-04-08,4542.192281741734,-152.0663022375419,-152.0330788708203
2004-04-12,4544.80603094783,-152.0663022375419,-152.0330788708203
2004-04-13,4532.708684960054,-152.0663022375419,-152.0330788708203
2004-04-14,4581.374455823048,-152.0663022375419,-152.0330788708203
2004-04-15,4562.648274771604,-152.0663022375419,-152.0330788708203
2004-04-16,4580.97694276577,-152.0663022375419,-152.0330788708203
2004-04-19,4634.758188298038,-152.0663022375419,-152.0330788708203
2004-04-20,4698.785828884956,-152.0663022375419,-152.0330788708203
2004-04-21,4728.331717855061,-152.0663022375419,-152.0330788708203
2004-04-22,4763.743251853253,-152.0663022375419,-152.0330788708203
2004-04-23,4738.926046607825,-152.0663022375419,-152.0330788708203
2004-04-26,4743.962135936795,-152.0663022375419,-152.0330788708203
2004-04-27,4749.7018368581075,-152.0663022375419,-152.0330788708203
2004-04-28,4687.428671479251,-152.0663022375419,-152.0330788708203
2004-04-29,4722.5196330116905,-152.0663022375419,-152.0330788708203
2004-04-30,4715.464960906401,-152.0663022375419,-152.0330788708203
2004-05-03,4708.419321575431,-152.0663022375419,-152.0330788708203
2004-05-04,4678.001382094429,-152.0663022375419,-152.0330788708203
2004-05-05,4723.113624808831,-152.0663022375419,-152.0330788708203
2004-05-06,4773.894611296266,-152.0663022375419,-152.0330788708203
2004-05-07,4780.789824185456,-152.0663022375419,-152.0330788708203
2004-05-10,4795.956573498752,-152.0663022375419,-152.0330788708203
2004-05-11,4782.381044029344,-152.0663022375419,-152.0330788708203
2004-05-12,4760.305486100261,-152.0663022375419,-152.0330788708203
2004-05-13,4817.672317900453,-152.0663022375419,-152.0330788708203
2004-05-14,4855.602302262894,-152.0663022375419,-152.0330788708203
2004-05-17,4864.418457011315,-152.0663022375419,-152.0330788708203
2004-05-18,4870.152603670096,-152.0663022375419,-152.0330788708203
2004-05-19,4879.500099130853,-152.0663022375419,-152.0330788708203
2004-05-20,4871.966660684411,-152.0663022375419,-152.0330788708203
2004-05-21,4853.183777212915,-152.0663022375419,-152.0330788708203
2004-05-24,4843.265244199158,-152.0663022375419,-152.0330788708203
2004-05-25,4879.771122735086,-152.0663022375419,-152.0330788708203
2004-05-26,4930.848066086751,-152.0663022375419,-152.0330788708203
2004-05-27,4948.949274093306,-152.0663022375419,-152.0330788708203
2004-05-28,4946.563006416745,-152.0663022375419,-152.0330788708203
2004-06-01,4958.691470393793,-152.0663022375419,-152.0330788708203
2004-06-02,4918.262450160015,-152.0663022375419,-152.0330788708203
2004-06-03,4915.459003718972,-152.0663022375419,-152.0330788708203
2004-06-04,4874.452228960557,-152.0663022375419,-152.0330788708203
